,Topic,Keywords,Docs,Children,Parent,Level
618,"(618,)","([('basin', 0.022177569568157196), ('formation', 0.017745010554790497), ('shelf', 0.014789970591664314), ('current', 0.013312451541423798), ('hyperpycnites', 0.013312451541423798), ('jurassic', 0.011834931559860706), ('deposit', 0.008879892528057098), ('neuqu', 0.007402373477816582), ('sierra', 0.007402373477816582), ('fluvial', 0.007402373477816582)],)","(4,)","([],)","(32,)","(5,)"
619,"(619,)","([('debris', 0.022649003192782402), ('plastic', 0.010080189444124699), ('microplastic', 0.010080189444124699), ('montecito', 0.007566426414996386), ('microplastics', 0.0050526633858680725), ('harm', 0.0050526633858680725), ('thomas', 0.0050526633858680725), ('2018', 0.0050526633858680725), ('resiliency', 0.0050526633858680725), ('390', 0.0025389003567397594)],)","(2,)","([],)","(33,)","(5,)"
620,"(620,)","([('design', 0.015830717980861664), ('kepler', 0.013572413474321365), ('cluster', 0.013572413474321365), ('aet', 0.011314108036458492), ('workflow', 0.011314108036458492), ('patch', 0.009055803529918194), ('sap', 0.009055803529918194), ('bioearth', 0.009055803529918194), ('parallel', 0.006797497626394033), ('similarity', 0.006797497626394033)],)","(9,)","([],)","(416,)","(5,)"
621,"(621,)","([('convective', 0.019403601065278053), ('elongated', 0.012136334553360939), ('meso-œ≤', 0.009713912382721901), ('mesoscale', 0.007291490212082863), ('occurrence', 0.007291490212082863), ('warm', 0.004869068041443825), ('mœ≤ecss', 0.004869068041443825), ('mœ≤ccss', 0.004869068041443825), ('pecs', 0.004869068041443825), ('fy2', 0.004869068041443825)],)","(2,)","([],)","(90,)","(5,)"
622,"(622,)","([('harvesting', 0.02541958913207054), ('trampling', 0.015650339424610138), ('balanced', 0.015650339424610138), ('contraction', 0.013696489855647087), ('range', 0.013696489855647087), ('extinction', 0.011742639355361462), ('decline', 0.007834939286112785), ('forage', 0.007834939286112785), ('causing', 0.007834939286112785), ('declining', 0.007834939286112785)],)","(7,)","([],)","(701,)","(5,)"
623,"(623,)","([('mole', 0.002920679049566388), ('change', 2.89176132355351e-05), ('water', 2.89176132355351e-05), ('specie', 2.89176132355351e-05), ('climate', 2.89176132355351e-05), ('using', 2.89176132355351e-05), ('soil', 2.89176132355351e-05), ('rate', 2.89176132355351e-05), ('system', 2.89176132355351e-05), ('surface', 2.89176132355351e-05)],)","(5,)","([],)","(217,)","(5,)"
624,"(624,)","([('apms', 0.030960582196712494), ('radar', 0.022709928452968597), ('antenna', 0.014459272846579552), ('vessel', 0.012396609410643578), ('small', 0.012396609410643578), ('current', 0.012396609410643578), ('drone', 0.012396609410643578), ('pattern', 0.010333945974707603), ('measurement', 0.008271281607449055), ('oceanographic', 0.008271281607449055)],)","(5,)","([],)","(283,)","(5,)"
625,"(625,)","([('water', 0.043209344148635864), ('npp', 0.032843247056007385), ('energy', 0.017294103279709816), ('approach', 0.017294103279709816), ('impact', 0.013838738203048706), ('quality', 0.010383373126387596), ('mid-point', 0.008655690588057041), ('health', 0.006928008049726486), ('sustainability', 0.006928008049726486), ('trophic', 0.005200324580073357)],)","(5,)","([],)","(571,)","(5,)"
626,"(626,)","([('grain', 0.02442000061273575), ('mantle', 0.022386694326996803), ('seismic', 0.018320083618164062), ('velocity', 0.010186861269176006), ('earth', 0.010186861269176006), ('wave', 0.008153555914759636), ('attenuation', 0.008153555914759636), ('size', 0.008153555914759636), ('propagation', 0.006120249629020691), ('shear', 0.006120249629020691)],)","(3,)","([],)","(34,)","(5,)"
627,"(627,)","([('slab', 0.036428302526474), ('basalt', 0.020647965371608734), ('mantle', 0.019434092566370964), ('melting', 0.018220221623778343), ('dehydration', 0.015792476013302803), ('h2o', 0.014578605070710182), ('arc', 0.014578605070710182), ('gpa', 0.012150860391557217), ('magma', 0.010936988517642021), ('lava', 0.010936988517642021)],)","(8,)","([],)","(32,)","(5,)"
628,"(628,)","([('heterogeneity', 0.04562078416347504), ('population', 0.036498285830020905), ('demographic', 0.03401033207774162), ('rate', 0.019082607701420784), ('model', 0.01576533541083336), ('survival', 0.012448063120245934), ('variation', 0.011618745513260365), ('growth', 0.011618745513260365), ('dynamic', 0.010789427906274796), ('individual', 0.009960109367966652)],)","(9,)","([],)","(32,)","(5,)"
629,"(629,)","([('adaptation', 0.02840634062886238), ('good', 0.025066381320357323), ('public', 0.021726423874497414), ('landowner', 0.013376530259847641), ('value', 0.011706551536917686), ('optimal', 0.011706551536917686), ('inventory', 0.010036572813987732), ('quasi-experimental', 0.010036572813987732), ('private', 0.010036572813987732), ('provision', 0.010036572813987732)],)","(7,)","([],)","(323,)","(5,)"
630,"(630,)","([('cloud', 0.038833364844322205), ('fog', 0.03728033974766731), ('water', 0.031068244948983192), ('leaf', 0.024079637601971626), ('summer', 0.021750101819634438), ('coastal', 0.01942056603729725), ('california', 0.016314517706632614), ('uptake', 0.014761493541300297), ('specie', 0.014761493541300297), ('plant', 0.013984981924295425)],)","(14,)","([],)","(32,)","(5,)"
631,"(631,)","([('lci', 0.02951153740286827), ('database', 0.028170714154839516), ('hybrid', 0.022807417437434196), ('ecoinvent', 0.017444120720028877), ('lca', 0.017444120720028877), ('life', 0.016103297472000122), ('datasets', 0.012080824933946133), ('bee', 0.012080824933946133), ('case', 0.010740000754594803), ('standard', 0.010740000754594803)],)","(7,)","([],)","(39,)","(5,)"
632,"(632,)","([('vegetation', 0.040109965950250626), ('mvi', 0.013382715173065662), ('segmentation', 0.013382715173065662), ('lst', 0.01147362682968378), ('tss-restrend', 0.01147362682968378), ('grassland', 0.009564537554979324), ('tir', 0.009564537554979324), ('image', 0.009564537554979324), ('restrend', 0.007655448280274868), ('aerial', 0.007655448280274868)],)","(10,)","([603, 236],)","(24,)","(4,)"
633,"(633,)","([('organism', 0.008435862138867378), ('trace', 0.008435862138867378), ('nearsurface', 0.0028306380845606327), ('preservation', 0.0028306380845606327), ('taphonomic', 0.0028306380845606327), ('phanerozoic', 0.0028306380845606327), ('whether', 0.0028306380845606327), ('channel', 0.0028306380845606327), ('system', 2.802611925289966e-05), ('surface', 2.802611925289966e-05)],)","(5,)","([801],)","(454,)","(4,)"
634,"(634,)","([('rupture', 0.025739433243870735), ('slip', 0.02466740272939205), ('energy', 0.0214513149112463), ('seismic', 0.019307253882288933), ('dissipation', 0.01609116606414318), ('earthquake', 0.015019135549664497), ('off-fault', 0.015019135549664497), ('motion', 0.01287507638335228), ('ground', 0.01287507638335228), ('dynamic', 0.01287507638335228)],)","(24,)","([670, 554],)","(24,)","(4,)"
635,"(635,)","([('food', 0.025370020419359207), ('mpas', 0.02146994136273861), ('daphnia', 0.015619820915162563), ('toxicant', 0.011719740927219391), ('fishery', 0.011719740927219391), ('toxicity', 0.011719740927219391), ('security', 0.011719740927219391), ('open-access', 0.007819660939276218), ('mobility', 0.007819660939276218), ('ration', 0.007819660939276218)],)","(8,)","([657],)","(24,)","(4,)"
636,"(636,)","([('synthesized', 0.002920679049566388), ('change', 2.89176132355351e-05), ('water', 2.89176132355351e-05), ('specie', 2.89176132355351e-05), ('climate', 2.89176132355351e-05), ('using', 2.89176132355351e-05), ('soil', 2.89176132355351e-05), ('rate', 2.89176132355351e-05), ('system', 2.89176132355351e-05), ('surface', 2.89176132355351e-05)],)","(1,)","([768],)","(365,)","(4,)"
637,"(637,)","([('concentration', 0.017085812985897064), ('enms', 0.017085812985897064), ('nanomaterials', 0.017085812985897064), ('risk', 0.008553571999073029), ('engineered', 0.008553571999073029), ('generation', 0.008553571999073029), ('freshwater', 0.00642051175236702), ('nanotio', 0.00642051175236702), ('nanoparticles', 0.00642051175236702), ('compartment', 0.00642051175236702)],)","(11,)","([667, 766],)","(24,)","(4,)"
638,"(638,)","([('simplification', 0.012952095828950405), ('insecticide', 0.012952095828950405), ('cross-scale', 0.007781598251312971), ('drylands', 0.007781598251312971), ('feedback', 0.005196349695324898), ('dryland', 0.005196349695324898), ('long-range', 0.005196349695324898), ('census', 0.005196349695324898), ('short-', 0.005196349695324898), ('enemy', 0.0026111011393368244)],)","(4,)","([712],)","(24,)","(4,)"
639,"(639,)","([('tbj', 0.01802937313914299), ('ash', 0.01802937313914299), ('pottery', 0.012885471805930138), ('distal', 0.007741570472717285), ('eruption', 0.007741570472717285), ('archaeological', 0.007741570472717285), ('maya', 0.007741570472717285), ('volcanic', 0.005169620271772146), ('unidentified', 0.0025976698379963636), ('manufacture', 0.0025976698379963636)],)","(1,)","([641],)","(112,)","(4,)"
640,"(640,)","([('food', 0.06632085889577866), ('phosphorus', 0.03122013993561268), ('security', 0.015619820915162563), ('nanotechnology', 0.009769700467586517), ('use-efficiency', 0.009769700467586517), ('map', 0.009769700467586517), ('waste', 0.007819660939276218), ('extracted', 0.005869620479643345), ('sensitivity', 0.005869620479643345), ('life-cycle', 0.005869620479643345)],)","(5,)","([],)","(501,)","(5,)"
641,"(641,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(1,)","([],)","(639,)","(5,)"
642,"(642,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(2,)","([],)","(569,)","(5,)"
643,"(643,)","([('milankovitch', 0.017927084118127823), ('insolation', 0.017927084118127823), ('parameter', 0.015688996762037277), ('orbital', 0.015688996762037277), ('earth', 0.013450908474624157), ('geometry', 0.008974732831120491), ('plot', 0.0067366440780460835), ('solar', 0.0067366440780460835), ('3-d', 0.0067366440780460835), ('user', 0.0067366440780460835)],)","(3,)","([],)","(487,)","(5,)"
644,"(644,)","([('network', 0.04746444150805473), ('information', 0.021240994334220886), ('tradeoff', 0.021240994334220886), ('dynamic', 0.018743522465229034), ('representation', 0.014997315593063831), ('brain', 0.014997315593063831), ('performance', 0.012499844655394554), ('task', 0.011251108720898628), ('state', 0.011251108720898628), ('functional', 0.011251108720898628)],)","(9,)","([],)","(436,)","(5,)"
645,"(645,)","([('brazil', 0.01894468069076538), ('2009', 0.009484166279435158), ('paulo', 0.009484166279435158), ('sao', 0.007119036745280027), ('interview', 0.007119036745280027), ('conference', 0.007119036745280027), ('on-site', 0.004753908608108759), ('firm', 0.004753908608108759), ('dissemination', 0.004753908608108759), ('india', 0.004753908608108759)],)","(4,)","([],)","(380,)","(5,)"
646,"(646,)","([('workshop', 0.013572413474321365), ('snake', 0.011314108036458492), ('coopex', 0.009055803529918194), ('ncp', 0.009055803529918194), ('lab', 0.006797497626394033), ('fee', 0.006797497626394033), ('lidar-derived', 0.006797497626394033), ('equivalent', 0.006797497626394033), ('wildfire-related', 0.006797497626394033), ('3000', 0.004539192654192448)],)","(4,)","([],)","(33,)","(5,)"
647,"(647,)","([('basin', 0.04509283974766731), ('marmara', 0.03815814480185509), ('sea', 0.019087741151452065), ('unit', 0.017354069277644157), ('anatolian', 0.008685702458024025), ('growth', 0.008685702458024025), ('north', 0.008685702458024025), ('transform', 0.008685702458024025), ('anatolia', 0.006952029652893543), ('back', 0.006952029652893543)],)","(4,)","([],)","(32,)","(5,)"
648,"(648,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(2,)","([266, 765],)","(114,)","(4,)"
649,"(649,)","([('regrowth', 0.02442000061273575), ('woodland', 0.02442000061273575), ('forest', 0.020353389903903008), ('mineralization', 0.014253471978008747), ('mature', 0.012220166623592377), ('reservoir', 0.012220166623592377), ('streamflows', 0.010186861269176006), ('cycling', 0.010186861269176006), ('miombo', 0.010186861269176006), ('aboveground', 0.008153555914759636)],)","(6,)","([720],)","(24,)","(4,)"
650,"(650,)","([('sierra', 0.018129965290427208), ('nevada', 0.01586654968559742), ('frontal', 0.013603133149445057), ('extension', 0.013603133149445057), ('northward', 0.011339716613292694), ('year1', 0.011339716613292694), ('mina', 0.009076300077140331), ('deflection', 0.009076300077140331), ('lane', 0.009076300077140331), ('1mm', 0.0068128835409879684)],)","(4,)","([536],)","(309,)","(4,)"
651,"(651,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(5,)","([767, 393],)","(455,)","(4,)"
652,"(652,)","([('glacier', 0.04969082400202751), ('asia', 0.018858876079320908), ('algorithm', 0.015433103777468204), ('mountain', 0.01372021809220314), ('glacial', 0.010294445790350437), ('snow', 0.010294445790350437), ('workshop', 0.010294445790350437), ('meeting', 0.008581559173762798), ('mapping', 0.006868673488497734), ('landsat', 0.006868673488497734)],)","(7,)","([684],)","(24,)","(4,)"
653,"(653,)","([('intermediate', 0.012625690549612045), ('1970s', 0.010105593129992485), ('modify', 0.005065396428108215), ('1950', 0.005065396428108215), ('socal', 0.005065396428108215), ('19711972', 0.005065396428108215), ('2125', 0.0025452987756580114), ('rainfall-frequency', 0.0025452987756580114), ('19792014', 0.0025452987756580114), ('changepoint', 0.0025452987756580114)],)","(5,)","([494],)","(116,)","(4,)"
654,"(654,)","([('moratorium', 0.02053280547261238), ('soy', 0.018253915011882782), ('p-values', 0.015975024551153183), ('lab', 0.009138352237641811), ('amazon', 0.009138352237641811), ('deforestation', 0.006859460845589638), ('test', 0.006859460845589638), ('pará', 0.006859460845589638), ('frequentist', 0.006859460845589638), ('gibbs', 0.004580570384860039)],)","(18,)","([414, 688, 678],)","(24,)","(4,)"
655,"(655,)","([('salinity', 0.032671812921762466), ('18osw', 0.028007743880152702), ('18o', 0.021011637523770332), ('seawater', 0.018679602071642876), ('coral', 0.01168349664658308), ('past', 0.01168349664658308), ('pacific', 0.007019425742328167), ('isotopic', 0.007019425742328167), ('skeleton', 0.004687390755861998), ('thought', 0.004687390755861998)],)","(4,)","([526],)","(24,)","(4,)"
656,"(656,)","([('immune', 0.03943244367837906), ('infection', 0.022540869191288948), ('pathogen', 0.018787184730172157), ('cell', 0.013156660832464695), ('response', 0.0112798186019063), ('attrition', 0.009402977302670479), ('passive', 0.009402977302670479), ('sin', 0.005649293307214975), ('affinity', 0.005649293307214975), ('disorder', 0.005649293307214975)],)","(6,)","([],)","(436,)","(5,)"
657,"(657,)","([('diversity', 0.043768201023340225), ('plant', 0.028680918738245964), ('nutrient', 0.027172191068530083), ('productivity', 0.0256634633988142), ('resource', 0.021137280389666557), ('biomass', 0.016611095517873764), ('foliar', 0.013593639247119427), ('stream', 0.012084911577403545), ('supply', 0.012084911577403545), ('richness', 0.010576183907687664)],)","(8,)","([],)","(635,)","(5,)"
658,"(658,)","([('power', 0.005745976231992245), ('supercapacitor', 0.0028872815892100334), ('visible-light-driven', 0.0028872815892100334), ('toxicological', 0.0028872815892100334), ('climate', 2.8586946427822113e-05), ('using', 2.8586946427822113e-05), ('soil', 2.8586946427822113e-05), ('rate', 2.8586946427822113e-05), ('system', 2.8586946427822113e-05), ('surface', 2.8586946427822113e-05)],)","(8,)","([],)","(486,)","(5,)"
659,"(659,)","([('renewable', 0.023028183728456497), ('resource', 0.016891425475478172), ('wind', 0.013823047280311584), ('solar', 0.012288857251405716), ('power', 0.010754668153822422), ('energy', 0.010754668153822422), ('generation', 0.010754668153822422), ('interconnection', 0.010754668153822422), ('india', 0.010754668153822422), ('country', 0.010754668153822422)],)","(5,)","([],)","(32,)","(5,)"
660,"(660,)","([('specie', 0.05156906694173813), ('habitat', 0.027508851140737534), ('woodland', 0.020634502172470093), ('riparian', 0.019488777965307236), ('conservation', 0.017197327688336372), ('great', 0.014905879274010658), ('bird', 0.014905879274010658), ('breeding', 0.011468704789876938), ('land-cover', 0.010322979651391506), ('pinyonjuniper', 0.010322979651391506)],)","(9,)","([],)","(498,)","(5,)"
661,"(661,)","([('integrity', 0.01860354095697403), ('nevada', 0.010641968809068203), ('reference', 0.00798811111599207), ('shrublands', 0.00798811111599207), ('multiple-use', 0.00798811111599207), ('stressor-based', 0.0053342534229159355), ('resource-', 0.0053342534229159355), ('societally', 0.0053342534229159355), ('vague', 0.0026803959626704454), ('shrubland', 0.0026803959626704454)],)","(1,)","([],)","(38,)","(5,)"
662,"(662,)","([('global', 0.02344569005072117), ('diet', 0.02344569005072117), ('structure', 0.014812348410487175), ('link', 0.014812348410487175), ('environmental', 0.012345679104328156), ('dietary', 0.012345679104328156), ('finite', 0.009879009798169136), ('lake', 0.009879009798169136), ('intensity', 0.009879009798169136), ('realtime', 0.009879009798169136)],)","(11,)","([],)","(436,)","(5,)"
663,"(663,)","([('tree', 0.02479889802634716), ('tir', 0.020524699240922928), ('spectral', 0.01966986060142517), ('leaf', 0.0171053409576416), ('approach', 0.016250502318143845), ('specie', 0.014540822245180607), ('spectrum', 0.014540822245180607), ('thermal', 0.014540822245180607), ('accuracy', 0.014540822245180607), ('infrared', 0.013685982674360275)],)","(10,)","([],)","(32,)","(5,)"
664,"(664,)","([('urban', 0.04462860897183418), ('urbanization', 0.018891233950853348), ('runoff', 0.018891233950853348), ('storm', 0.013743759132921696), ('china', 0.013743759132921696), ('beijing', 0.010312109254300594), ('pah', 0.010312109254300594), ('pesticide', 0.010312109254300594), ('loading', 0.008596284314990044), ('climate-adaptive', 0.008596284314990044)],)","(7,)","([],)","(33,)","(5,)"
665,"(665,)","([('delta', 0.039064764976501465), ('bayhead', 0.030246533453464508), ('shelf', 0.017649060115218163), ('sediment', 0.016389312222599983), ('modern', 0.015129565261304379), ('rate', 0.015129565261304379), ('estuary', 0.013869818300008774), ('tributary', 0.013869818300008774), ('shoreline', 0.01135032344609499), ('subsidence', 0.01135032344609499)],)","(6,)","([],)","(32,)","(5,)"
666,"(666,)","([('optimization', 0.04386122152209282), ('problem', 0.025926148518919945), ('planning', 0.017955003306269646), ('solution', 0.01596221700310707), ('fire', 0.01396943163126707), ('station', 0.009983859024941921), ('utility', 0.009983859024941921), ('land-use', 0.009983859024941921), ('procedure', 0.007991072721779346), ('location', 0.007991072721779346)],)","(5,)","([],)","(345,)","(5,)"
667,"(667,)","([('pore', 0.01913723163306713), ('globobulimina', 0.012765235267579556), ('water', 0.012765235267579556), ('mol', 0.012765235267579556), ('spp', 0.012765235267579556), ('mmol', 0.01064123585820198), ('sensitivity', 0.008517236448824406), ('‚åé', 0.008517236448824406), ('bottom', 0.008517236448824406), ('benthic', 0.008517236448824406)],)","(4,)","([],)","(637,)","(5,)"
668,"(668,)","([('ostler', 0.02489294856786728), ('riser', 0.021339351311326027), ('degradation', 0.016008956357836723), ('surface', 0.014232156798243523), ('zealand', 0.014232156798243523), ('terrace', 0.012455358169972897), ('splay', 0.01067855954170227), ('linear', 0.008901760913431644), ('drainage', 0.008901760913431644), ('diffusion', 0.008901760913431644)],)","(5,)","([],)","(32,)","(5,)"
669,"(669,)","([('grass', 0.04067923501133919), ('clade', 0.019534491002559662), ('temperature', 0.017907971516251564), ('mat', 0.013028415851294994), ('photosynthetic', 0.011401897296309471), ('grassland', 0.011401897296309471), ('environment', 0.011401897296309471), ('pacmad', 0.009775377810001373), ('related', 0.009775377810001373), ('closely', 0.009775377810001373)],)","(6,)","([],)","(481,)","(5,)"
670,"(670,)","([('santa', 0.03326638415455818), ('fire', 0.025285644456744194), ('barbara', 0.021295273676514626), ('coastal', 0.01863502711057663), ('wind', 0.017304904758930206), ('weather', 0.015974780544638634), ('event', 0.013314534910023212), ('sundowner', 0.011984411627054214), ('county', 0.011984411627054214), ('downslope', 0.010654288344085217)],)","(10,)","([],)","(634,)","(5,)"
671,"(671,)","([('sheet', 0.019593454897403717), ('polymeric', 0.009808958508074284), ('composite', 0.009808958508074284), ('abalone', 0.007362833712249994), ('nacre', 0.007362833712249994), ('assembly', 0.004916709382086992), ('crystal', 0.004916709382086992), ('bifacially', 0.004916709382086992), ('side', 0.004916709382086992), ('carbonate', 0.004916709382086992)],)","(4,)","([],)","(221,)","(5,)"
672,"(672,)","([('forearc', 0.017087452113628387), ('columbia', 0.015380414202809334), ('british', 0.015380414202809334), ('paleoseismic', 0.011966337449848652), ('cascadia', 0.011966337449848652), ('canada', 0.011966337449848652), ('holocene', 0.010259299539029598), ('plate', 0.006845223251730204), ('bending', 0.006845223251730204), ('genoa', 0.006845223251730204)],)","(5,)","([],)","(32,)","(5,)"
673,"(673,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
674,"(674,)","([('specimen', 0.026292921975255013), ('phenological', 0.022250965237617493), ('herbarium', 0.014167054556310177), ('torreyana', 0.012146077118813992), ('carri', 0.010125098749995232), ('collection', 0.010125098749995232), ('scoring', 0.010125098749995232), ('parry', 0.010125098749995232), ('pinus', 0.008104121312499046), ('event', 0.006083142943680286)],)","(6,)","([],)","(496,)","(5,)"
675,"(675,)","([('variation', 0.030902009457349777), ('genetic', 0.02575453370809555), ('pla', 0.02575453370809555), ('phenotypic', 0.02232288382947445), ('loc', 0.01717540994286537), ('eco-evolutionary', 0.013743759132921696), ('genomic', 0.010312109254300594), ('plasticity', 0.010312109254300594), ('aspen', 0.010312109254300594), ('colonization', 0.008596284314990044)],)","(9,)","([],)","(157,)","(5,)"
676,"(676,)","([('model', 2.9001477741985582e-05), ('change', 2.9001477741985582e-05), ('water', 2.9001477741985582e-05), ('specie', 2.9001477741985582e-05), ('climate', 2.9001477741985582e-05), ('using', 2.9001477741985582e-05), ('soil', 2.9001477741985582e-05), ('rate', 2.9001477741985582e-05), ('system', 2.9001477741985582e-05), ('surface', 2.9001477741985582e-05)],)","(0,)","([],)","(-1,)","(-1,)"
677,"(677,)","([('host', 0.016981178894639015), ('risk', 0.014558756723999977), ('stability', 0.014558756723999977), ('equilibrium', 0.009713912382721901), ('skewed', 0.007291490212082863), ('feedback', 0.007291490212082863), ('scale-dependent', 0.007291490212082863), ('termite', 0.007291490212082863), ('host-parasitoid', 0.004869068041443825), ('patterning', 0.004869068041443825)],)","(2,)","([],)","(472,)","(5,)"
678,"(678,)","([('precipitation', 0.031989868730306625), ('asia', 0.024315370246767998), ('downscaling', 0.024315370246767998), ('regional', 0.02047812193632126), ('wwd', 0.017919955775141716), ('global', 0.014082705602049828), ('topography', 0.014082705602049828), ('event', 0.012803622521460056), ('winter', 0.012803622521460056), ('atmospheric', 0.010245456360280514)],)","(11,)","([],)","(654,)","(5,)"
679,"(679,)","([('grass', 0.040358200669288635), ('perennial', 0.030273694545030594), ('annual', 0.026239890605211258), ('partitioning', 0.018172284588217735), ('native', 0.0141384806483984), ('competition', 0.012121579609811306), ('outcome', 0.012121579609811306), ('grassland', 0.012121579609811306), ('exotic', 0.010104677639901638), ('fet', 0.010104677639901638)],)","(5,)","([],)","(93,)","(5,)"
680,"(680,)","([('fishery', 0.01621956191956997), ('crab', 0.013273228891193867), ('channel', 0.011800061911344528), ('gully', 0.011800061911344528), ('rock', 0.010326895862817764), ('volumetric', 0.010326895862817764), ('ground-based', 0.010326895862817764), ('lidar', 0.010326895862817764), ('topographic', 0.010326895862817764), ('arroyo', 0.008853729814291)],)","(6,)","([],)","(32,)","(5,)"
681,"(681,)","([('soil', 0.0558331198990345), ('tundra', 0.030712401494383812), ('enzyme', 0.026060419157147408), ('activity', 0.024199625477194786), ('arctic', 0.024199625477194786), ('winter', 0.01675644889473915), ('microbial', 0.01675644889473915), ('warming', 0.01582605205476284), ('freezing', 0.01489565521478653), ('nutrient', 0.013034861534833908)],)","(13,)","([],)","(473,)","(5,)"
682,"(682,)","([('ice', 0.03636143356561661), ('west', 0.025977397337555885), ('antarctic', 0.022516053169965744), ('sheet', 0.0207853801548481), ('ebm', 0.013862689025700092), ('january', 0.012132016010582447), ('east', 0.012132016010582447), ('transition', 0.010401342995464802), ('greenland', 0.008670670911669731), ('haiti', 0.006939997896552086)],)","(9,)","([],)","(32,)","(5,)"
683,"(683,)","([('chla', 0.015300018712878227), ('653', 0.007662737742066383), ('hyperspectral', 0.007662737742066383), ('lake', 0.005116977728903294), ('reflectance', 0.005116977728903294), ('wavelength', 0.005116977728903294), ('rmse', 0.005116977728903294), ('chlorophylla', 0.005116977728903294), ('rrs1', 0.005116977728903294), ('691', 0.005116977728903294)],)","(3,)","([],)","(477,)","(5,)"
684,"(684,)","([('sensed', 0.01635328121483326), ('regional', 0.014311672188341618), ('landscape', 0.014311672188341618), ('algorithm', 0.014311672188341618), ('knickzone', 0.014311672188341618), ('knickzones', 0.01227006409317255), ('denitrification', 0.01227006409317255), ('accuracy', 0.010228455998003483), ('riverscape', 0.010228455998003483), ('reach', 0.010228455998003483)],)","(7,)","([],)","(652,)","(5,)"
685,"(685,)","([('river', 0.03983321785926819), ('yakima', 0.025778569281101227), ('10bem', 0.016408802941441536), ('rate', 0.016408802941441536), ('terrace', 0.015237582847476006), ('basin', 0.012895140796899796), ('10bei', 0.01172391977161169), ('incision', 0.01172391977161169), ('fluvial', 0.01055269967764616), ('agricultural', 0.01055269967764616)],)","(5,)","([],)","(32,)","(5,)"
686,"(686,)","([('aviris', 0.016188032925128937), ('fusion', 0.016188032925128937), ('stand', 0.014167054556310177), ('lvis', 0.014167054556310177), ('google', 0.014167054556310177), ('pine', 0.010125098749995232), ('mortality', 0.010125098749995232), ('stress', 0.008104121312499046), ('table', 0.008104121312499046), ('summertime', 0.006083142943680286)],)","(4,)","([],)","(33,)","(5,)"
687,"(687,)","([('product', 0.03606133908033371), ('chemical', 0.03305748105049133), ('release', 0.031555548310279846), ('enms', 0.02104203961789608), ('consumer', 0.016536248847842216), ('enm', 0.013532389886677265), ('functional', 0.013532389886677265), ('exposure', 0.01052852999418974), ('engineered', 0.009026599116623402), ('flow', 0.007524669636040926)],)","(5,)","([],)","(254,)","(5,)"
688,"(688,)","([('ecologist', 0.017382435500621796), ('causal', 0.015212344005703926), ('observational', 0.015212344005703926), ('theory', 0.010872160084545612), ('controlimpact', 0.010872160084545612), ('inference', 0.008702068589627743), ('experimental', 0.006531976163387299), ('duration', 0.006531976163387299), ('modern', 0.006531976163387299), ('realism', 0.006531976163387299)],)","(6,)","([],)","(654,)","(5,)"
689,"(689,)","([('phenology', 0.029270101338624954), ('grassland', 0.02146994136273861), ('senescence', 0.019519900903105736), ('ndvi', 0.011719740927219391), ('flowering', 0.011719740927219391), ('green-up', 0.009769700467586517), ('warming', 0.007819660939276218), ('true', 0.007819660939276218), ('trajectory', 0.007819660939276218), ('phenological', 0.007819660939276218)],)","(7,)","([],)","(52,)","(5,)"
