,Document,topic_0,topic_1,topic_2,topic_3,topic_4,topic_5,topic_6,topic_7
2849,2849,0.046346794425249395,0.073273771988062,0.4051978371371314,0.120706860967876,0.11772226885081227,0.047999100978249276,0.12752648584175721,0.06122687981086248
2850,2850,0.0650133566038842,0.05040316046152507,0.17459756748413843,0.33936762918703395,0.11441705168673179,0.09454793598843829,0.09759839196738872,0.06405490662085947
2851,2851,0.05746165137512021,0.06058771109777962,0.044662308585009185,0.08644056129851367,0.4687414761745434,0.14847859721559523,0.05294669892368113,0.08068099532975749
2852,2852,0.06663059677738697,0.4555946355738733,0.06753097704245253,0.04146839114710597,0.11668383702033498,0.1654651454902044,0.039003666200013935,0.04762275074862794
2853,2853,0.07001207366331186,0.4474993948848511,0.07564686167284383,0.045951988383307774,0.11783672460677548,0.1586684046897021,0.037688578631456915,0.04669597346775088
2854,2854,0.0642467880114328,0.07784750322831434,0.4176358689014813,0.112059233676251,0.09924190728275929,0.08766373739879767,0.07943927225543476,0.061865689245528946
2855,2855,0.024760970782755288,0.06720452212798513,0.6301862181474454,0.06903769065422298,0.09362346871919099,0.034269686002613556,0.045148414370989425,0.035769029194797214
2856,2856,0.1728674859380636,0.05302612510887985,0.08390163524943153,0.07926902043232789,0.4092665546065519,0.06263335977085215,0.05561445001140552,0.08342136888248751
2857,2857,0.1337734138982938,0.09390784420541215,0.07970219816367057,0.07564575360042415,0.08053090521950425,0.0803830299340942,0.3588698093009074,0.09718704567769357
2858,2858,0.051690923068340035,0.045475913096984816,0.5248098793088328,0.0644525380647465,0.05967588768677163,0.0768894665254593,0.08728514715804545,0.08972024509081955
2859,2859,0.13621671812773917,0.33142229809694673,0.07667412605349366,0.07370778766920187,0.10403179446908757,0.07868717123728151,0.0802988746052417,0.1189612297410078
2860,2860,0.05629407083574018,0.0495977295789638,0.3983416542581246,0.07306666937425246,0.0574601847841138,0.05027521844899426,0.2583288135953311,0.05663565912447966
2861,2861,0.03962800854241002,0.054682616211703915,0.06180658091982022,0.05639808021903373,0.3380212484401383,0.27609293113330774,0.08705069787660016,0.08631983665698602
2862,2862,0.07646733852419012,0.21646281394246958,0.08351029234609054,0.06389719929310837,0.07934391021587597,0.34746520693746696,0.054459894873583055,0.07839334386721535
2863,2863,0.09338504818879363,0.09368566043918314,0.11323163551388665,0.05791998883633969,0.06663279784794898,0.06632498931391231,0.4261430151734128,0.08267686468652272
2864,2864,0.09338893898908195,0.09368555779835197,0.11322788865927112,0.057919682158049594,0.0666325862362056,0.06632568660923745,0.42614239616997907,0.08267726337982319
2865,2865,0.036551003083280804,0.030016683882015775,0.05189446281817548,0.046392829043050324,0.03453424246050488,0.0433044548963226,0.7135492726183286,0.043757051198321587
2866,2866,0.07644916526268423,0.050094095863545345,0.09490441013668734,0.06498919449669698,0.04954363553653988,0.05636890834106834,0.523355109007118,0.08429548135565985
2867,2867,0.06198345551127471,0.04849353690810978,0.05017584989944785,0.049164982812320554,0.04464852530010812,0.04503801157321445,0.5626631954584637,0.13783244253706084
2868,2868,0.06132592106867125,0.16572563862691359,0.07217690405453467,0.04907183641367823,0.04630087935596042,0.38480163022016156,0.06045152583543131,0.1601456644246489
2869,2869,0.05455835073789675,0.03850054232440744,0.18441710799471578,0.2680244515298787,0.06576909100656868,0.19649112993886544,0.040703072591152516,0.15153625387651457
2870,2870,0.19646427442725112,0.07057397229344153,0.04253289531389456,0.3750761474462386,0.04971110914565234,0.10409369273063489,0.04532012201727439,0.11622778662561269
2871,2871,0.049981989881280546,0.3600913534724529,0.05088790606616722,0.07431718117792104,0.146024642447141,0.20779567896532314,0.06827228649160094,0.04262896149811332
2872,2872,0.054956891881502094,0.04825926645071306,0.5182478284617767,0.05107998459367134,0.055221104241758016,0.06608875029103169,0.16589881817665336,0.040247355902893835
2873,2873,0.06889768920607581,0.3510361530450509,0.38896237749627344,0.03547487473718428,0.04787987892055245,0.0386403515741231,0.034211394705610326,0.03489728031512966
2874,2874,0.06885798374829104,0.34801402025335654,0.3899222880714908,0.03588028041333885,0.0484082418120022,0.03905749982743044,0.03457964594668954,0.03528003992740081
2875,2875,0.06052039029298378,0.32381104936048316,0.37836608716456155,0.044724226761157906,0.049073770662679705,0.054248119727491106,0.045338099074108684,0.043918256956534237
2876,2876,0.060518104107735116,0.3238150711471176,0.3783654200923435,0.04472423072719905,0.04907382243894456,0.05424710746058199,0.045338040741074684,0.043918203285003427
2877,2877,0.13033873538263885,0.17525180471728283,0.3851799490244559,0.06760496284537251,0.06245627982690803,0.05785742268985355,0.057978799367572935,0.06333204614591513
2878,2878,0.12295468994694622,0.32060897441474867,0.0928730253601369,0.07745601994417238,0.057649746819335074,0.09561899957334058,0.08802592794823036,0.1448126159930898
2879,2879,0.12295814494524898,0.2791892070454719,0.052017934576725294,0.06375947154200823,0.0861638617908936,0.26968057975968707,0.061157850166916244,0.06507295017304872
2880,2880,0.1495202554662294,0.46310438471726917,0.061919180848487174,0.07507609153163454,0.07447061234820276,0.06476013879110404,0.0518686750637683,0.05928066123330472
2881,2881,0.16322947801775453,0.4438455902826819,0.0628090488981642,0.07548524968821306,0.07584612302586449,0.06568352578306111,0.05273943596406443,0.06036154834019631
2882,2882,0.2697228148125819,0.1677943015661773,0.1934225175913909,0.08371171776698177,0.06578947368426857,0.07049400712702601,0.07367125751589594,0.0753939099356775
2883,2883,0.26972361158586705,0.16779462194504477,0.19342261492263965,0.08371067418589467,0.06578947368426857,0.0704939363554801,0.0736713135773334,0.07539375374347174
2884,2884,0.2697240219714333,0.16779463991796473,0.19342262736272572,0.0837102189190085,0.06578947368426857,0.07049388719138396,0.07367135527420215,0.07539377567901315
2885,2885,0.07253528374424886,0.04700512014806521,0.07888923333759543,0.31607695275179015,0.211298549151578,0.05906782171177494,0.1539524658694064,0.061174573285540976
2886,2886,0.04787461122709296,0.051701196861355,0.08111936003132379,0.10267686314785346,0.05214309923511723,0.07246572338040974,0.3869083018020452,0.2051108443148027
2887,2887,0.06297808589493231,0.0819293538551611,0.19956388122346722,0.4244385371122677,0.07328337111453022,0.040060114735165436,0.0758289874772413,0.041917668587234745
2888,2888,0.060816049821030456,0.0919479855581702,0.2010127913698415,0.4300566109145105,0.0734251343379466,0.036929050871392914,0.06502227595735927,0.04079010116974859
2889,2889,0.06337518628527339,0.0579089183009648,0.4749412463498525,0.04306606987304612,0.04993020962440977,0.07524378792437816,0.1723342620914005,0.06320031955067466
2890,2890,0.06049764634584524,0.0768552446622353,0.06101034507470518,0.05559422786993358,0.05975919647973245,0.05863484373951021,0.5589969709528302,0.0686515248752078
2891,2891,0.05314895315840039,0.03870163134137629,0.06110780969043646,0.03999428209043599,0.04115578095404321,0.041913882586702,0.677401708445151,0.04657595173345469
2892,2892,0.09532591505695183,0.07861550152836107,0.08712617779667306,0.08765880359810121,0.08859600315261662,0.10264270309588407,0.08263382726266395,0.3774010685087481
2893,2893,0.0952080514910233,0.06043128363276169,0.06820664381264005,0.10191233590479933,0.07074441156363243,0.08309379834158374,0.44888906233615317,0.07151441291740628
2894,2894,0.5283366214160735,0.04398805349097611,0.054876449571470046,0.0835551929860814,0.1414806223362924,0.05008128744118865,0.04179297895883678,0.055888793799081106
2895,2895,0.09895798207245544,0.08748321601272331,0.1780813288828351,0.05406958538344713,0.07483680366553339,0.07427550734310424,0.326471484943494,0.10582409169640758
2896,2896,0.03314065163382782,0.028586257155277895,0.1486861035603226,0.03783154409496517,0.02793424406828234,0.026997683364705243,0.6692306852175067,0.02759283090511242
2897,2897,0.09594711392598405,0.0680930380594516,0.20157876093330787,0.054439161099123556,0.04365642144306297,0.051266352594585785,0.4227050124825624,0.062314139461921776
2898,2898,0.0443940742158527,0.04541512910722178,0.23342982921684122,0.06293044880326408,0.049807137262643825,0.03943432947133271,0.48536080643295215,0.03922824548989167
2899,2899,0.053568961421118624,0.03886696562420178,0.3514521753902748,0.12265659190355971,0.04238700405053304,0.056105172974292294,0.29024198115726674,0.04472114747875311
2900,2900,0.07524690205793405,0.24113185237540746,0.08545377517118259,0.07201853996488553,0.06738641751410747,0.3406448066607752,0.06819865992307982,0.04991904633262792
2901,2901,0.07427244529753682,0.07633972008094787,0.22071080304404456,0.2324098700535453,0.09906081287634458,0.11757562972506211,0.0882544373063013,0.0913762816162177
2902,2902,0.07175858935561032,0.1230547955242332,0.15237107109809672,0.22280557585764582,0.12071691195238018,0.045741865390113524,0.11061226474103067,0.15293892608088955
2903,2903,0.08781393686992837,0.23600212918687,0.1780612732524662,0.1255744056034572,0.13540615840977302,0.07612717995362016,0.10036393788345882,0.06065097884042623
2904,2904,0.08808451494902476,0.1292548631674511,0.16337791708865895,0.04258925624230012,0.037900004889150386,0.058170843572012944,0.41331963555640866,0.067302964534993
2905,2905,0.349512028100792,0.06865136898244052,0.11046896848600234,0.19820155219975769,0.08792159886229746,0.055593492459119376,0.07873572490572006,0.0509152660038706
2906,2906,0.048466209640454595,0.4471716524996502,0.09553250870575362,0.07875619854621904,0.09584213576486682,0.09591344441366696,0.08989390967258092,0.04842394075680784
2907,2907,0.0622661166959233,0.5863090787200511,0.047173512156707,0.04626658419021818,0.045259492248494154,0.07713000634274725,0.042995082053245134,0.09260012759261382
2908,2908,0.5432921969939981,0.1415126257260034,0.0700668015631721,0.04432960606349746,0.05525063855668154,0.05309172900163894,0.0426888619357685,0.04976754015924006
2909,2909,0.3920062927748978,0.1488603270493806,0.06037566652412619,0.14386578648679849,0.09539104289011474,0.05336193233519871,0.04566032982243186,0.06047862211705177
2910,2910,0.47656732311133876,0.09755231883473013,0.06260981189652386,0.06955857670838556,0.074299906482471,0.07657328448269252,0.07696382124872428,0.06587495723513379
2911,2911,0.12747443227840413,0.0720218929656346,0.08052048252330003,0.35676645971016424,0.07637378308776932,0.06695966003887739,0.07867704739223036,0.14120624200361986
2912,2912,0.0974586738213308,0.10005476775042248,0.07004227950737417,0.07471919963358285,0.06610825676296567,0.0649439691261579,0.12657235467217604,0.40010049872599013
2913,2913,0.03248384019878102,0.05261044774538944,0.09343826068384385,0.5933065366752776,0.06765906479589004,0.041126296149059306,0.07164707239542417,0.0477284813563345
2914,2914,0.07150699351956713,0.05060886614719024,0.16200216517042162,0.45185959314894075,0.0653841653143945,0.05940556780234676,0.08480275748530312,0.054429891411835976
2915,2915,0.0938806181116637,0.04856728693343443,0.1050807771826927,0.5525791305531172,0.04791096939962075,0.04608721315481255,0.043868152319083226,0.06202585234557546
2916,2916,0.07171675628142271,0.07526683427153684,0.08875295896628677,0.44500649745533033,0.09434939755643976,0.06577956199055071,0.08924697967760489,0.06988101380082805
2917,2917,0.21058977419096458,0.08142593323313939,0.05382364318013191,0.4684895886386568,0.03962235556715886,0.05744135377090125,0.044761407166692746,0.04384594425235436
2918,2918,0.10645626657690994,0.08129239124975327,0.08916991846626825,0.47584582682890136,0.05738912031397479,0.06430804238732188,0.0617237422903834,0.06381469188648713
2919,2919,0.0942576518898405,0.09067924027185847,0.057251060654803204,0.5265191717982062,0.0657036505198431,0.04991972201684975,0.053136581429027996,0.0625329214195709
2920,2920,0.0721015289806401,0.06925509484347307,0.07121124436276127,0.5211031437062302,0.08413611079261972,0.05568795318750542,0.052467235716889084,0.07403768840988101
2921,2921,0.04844941349872954,0.0366634080056972,0.06882499178067118,0.059642212934779185,0.04029618873639857,0.03955368692933651,0.6634037849951832,0.04316631311920458
2922,2922,0.061953308477700635,0.4128374548388225,0.07209411062355528,0.15107826854341186,0.08696410928314215,0.04746496139825701,0.09282225740209127,0.07478552943301937
2923,2923,0.06902649690517661,0.1613665257099008,0.04969303851155733,0.05305634965432068,0.08855123947435084,0.45528584642938813,0.058925130769441864,0.06409537254586388
2924,2924,0.1089862528455099,0.14986409826256797,0.12556668804968182,0.1611362532364275,0.2277254055721904,0.07553092163383253,0.06641318658769478,0.08477719381209514
2925,2925,0.10898467028518051,0.14986352147277524,0.1255720849392738,0.1611363230763912,0.22772591643216872,0.07552915779074822,0.06641063605276365,0.08477768995069866
2926,2926,0.045915192198581777,0.04400019308527098,0.4868688016801118,0.04800455549488438,0.055660549609270395,0.04820969664141396,0.2243911252262332,0.04694988606423354
2927,2927,0.08029723169666399,0.09379109836625746,0.10697653943621115,0.26999157331427265,0.12022511416616596,0.12316341179082908,0.10434880092488981,0.10120623030470997
2928,2928,0.04771108328429265,0.0845066356266625,0.35989542518763845,0.1833247802249697,0.11722531673335235,0.06659834308269563,0.04392725824664158,0.09681115761374705
2929,2929,0.09841035580689773,0.07419641232429162,0.0612827743951748,0.5272662127543509,0.055013652874053964,0.07959335495533834,0.060210976127671,0.044026260762221575
2930,2930,0.0728250969029909,0.07872646367093955,0.46290071097889307,0.07214623468226808,0.06937744214547872,0.08843472580863312,0.09553001301094241,0.06005931279985419
2931,2931,0.033053745133989725,0.03812753490527277,0.0765734293565029,0.05203402223422179,0.1367055264465056,0.548888033342834,0.05232000847227239,0.062297700108400786
2932,2932,0.07736384204171268,0.10964714914816964,0.08593919089982417,0.10072352190856577,0.09199931338494499,0.26365603030539386,0.11448264390646576,0.15618830840492326
2933,2933,0.038987042228115776,0.03200547839997289,0.049662903846497825,0.04924364270357461,0.05948401027819373,0.0512498119329841,0.6374215544607632,0.08194555614989775
2934,2934,0.18957102762563677,0.23231671859993816,0.10854422093538797,0.1692082415436539,0.11564297072576986,0.06574936336873313,0.04773340163615907,0.0712340555647209
2935,2935,0.2674699700638266,0.16782286075759792,0.047151965668394635,0.3612224231420979,0.04685274871797046,0.036638357889884274,0.034991028547822656,0.03785064521240562
2936,2936,0.2572241391717143,0.0549779014366651,0.05755327068228636,0.14658565346481048,0.2281519572257224,0.11943491362553854,0.07775342354642929,0.05831874084683367
2937,2937,0.07599119464625556,0.1341746962548374,0.04083469697949915,0.0499446411971137,0.08300009767422559,0.08712453818076966,0.04827238820237124,0.4806577468649276
2938,2938,0.23671303626875248,0.0870946805677625,0.07303631578709578,0.06239097822291189,0.08233888060987016,0.09207472305944187,0.06900197314829697,0.2973494123358683
2939,2939,0.25327336236689757,0.0568641013830334,0.2899441011994372,0.08123667094984205,0.0620514177565434,0.09994019693353787,0.07727019561428859,0.07941995379642001
2940,2940,0.5928119657969636,0.06896075935767236,0.04806209900066477,0.06592438682912073,0.05165648713313224,0.05921173377871548,0.052696844360632614,0.06067572374309816
2941,2941,0.05900155542903655,0.051356950123634344,0.041638230165554395,0.07757865448335544,0.05259945174118312,0.05020898656973272,0.4649112205972683,0.2027049508902351
2942,2942,0.23977206027106848,0.06561082127301919,0.3308258895702855,0.05074765923322042,0.0653335339999836,0.13470622682229705,0.04495109063111472,0.06805271819901124
2943,2943,0.3055676319097613,0.1686734472185537,0.055631314425167215,0.19420648727329765,0.12628220248208294,0.045647648471446145,0.05408157005911204,0.04990969816057897
2944,2944,0.04589395612001363,0.06349664559764445,0.07903595541838451,0.0820151600638571,0.4740485217633815,0.14456968854084074,0.04609529494248666,0.06484477755339145
2945,2945,0.18132578874101543,0.06251355629452736,0.08719694151205186,0.07401379254119501,0.07469028232904225,0.07292491546838661,0.11613431124861184,0.33120041186516963
2946,2946,0.03771399932342859,0.05863280422053723,0.15735229120161023,0.1229753616133533,0.09437378734684593,0.04719295776140473,0.12280950149352639,0.3589492970392936
2947,2947,0.09393456133069769,0.17247134673597156,0.09203806208159945,0.13068664788098627,0.12519810242365398,0.13757304899594716,0.13612949548768377,0.11196873506346014
2948,2948,0.06755827892943958,0.06525585136974947,0.11135686509528166,0.4141498458031127,0.06341147504151397,0.08886091551565678,0.08440377019525735,0.10500299804998876
2949,2949,0.3087562089961482,0.04238272711753514,0.06869631026960517,0.17327619343336076,0.09824460503954488,0.062336173943346986,0.06050398823914141,0.18580379296131727
2950,2950,0.11291083069198671,0.5100981088703077,0.041220673295172046,0.05026227175396848,0.09263036169351947,0.0848483681971261,0.039010387163901296,0.06901899833401809
2951,2951,0.06925269991103461,0.44176014318043905,0.07424993083817642,0.07298944139672615,0.07743371543684427,0.07441354243103587,0.06692683426576335,0.12297369253998015
2952,2952,0.06925276282918663,0.4417590086694866,0.07425049603618246,0.07298969416590663,0.07743244598298517,0.07441398634395294,0.0669268753063249,0.12297473066597481
2953,2953,0.11353913466268352,0.3185464598274838,0.07925320753688328,0.09329443437429727,0.09404498634206691,0.088825220593344,0.07876451264815602,0.13373204401508526
2954,2954,0.03395353357401619,0.09214972569955043,0.07029390318754512,0.03782462406482637,0.061064633313914214,0.059502157157047555,0.6062839355248506,0.03892748747824957
2955,2955,0.03406989662145316,0.09250223120375192,0.07063934090413608,0.03794246858129589,0.06130819461854919,0.05974300083558632,0.6047140222334764,0.039080845001751054
2956,2956,0.10935175047195023,0.3345051954929224,0.05130830918596845,0.0974035634580885,0.10725894492243622,0.0905445043473531,0.1366713778965918,0.07295635422468941
2957,2957,0.06434235585084905,0.047401231525358446,0.3649337310723922,0.3187157841094506,0.045902895598979296,0.04506781776159569,0.04980203657187255,0.063834147509502
2958,2958,0.05692821741952358,0.04619330566974292,0.33541180111263713,0.28815096168999843,0.05798825037625993,0.03525943318349484,0.13239592068270595,0.04767210986563719
2959,2959,0.04738812482794873,0.0538932598209047,0.37324020072358993,0.194549044861939,0.10684372048741357,0.10115711355992761,0.07463036510382455,0.04829817061445196
2960,2960,0.440518298297994,0.04178994259897493,0.04779763815236111,0.06742191780967455,0.14325739184803923,0.14232401619065418,0.0595062172319403,0.057384577870361726
2961,2961,0.07834670610964219,0.059712206888505356,0.06048069497202419,0.06254571873389864,0.09852638987704847,0.09403884981474481,0.10330532196894639,0.44304411163519003
2962,2962,0.050412296889952024,0.05410311190149901,0.09110652776309573,0.06223598149130202,0.051983022602544865,0.049427653486511416,0.5868255058544745,0.05390590001062045
2963,2963,0.03844443241487372,0.024634212462528525,0.10212795485517095,0.03545079573401859,0.027508733226514426,0.029991820647148747,0.7066766269371971,0.03516542372254796
2964,2964,0.1594207550451667,0.2984746486408021,0.08042428051163575,0.08647721611788362,0.15901911320469295,0.0873850670688128,0.06762384138990386,0.06117507802110227
2965,2965,0.09499331433483202,0.043514162043606176,0.5127185213521203,0.0637118296889283,0.06760255021296395,0.054799126243262664,0.11839864493940998,0.04426185118487676
2966,2966,0.12116880444310786,0.09660672484313729,0.08574988761062483,0.0852120418956547,0.09860615409035804,0.0980238677826141,0.09835686174670359,0.31627565758779946
2967,2967,0.12641237770308567,0.12068017522604571,0.09644986134765735,0.07944838534579125,0.11434675400975547,0.08988845337645739,0.10772519526316125,0.26504879772804585
2968,2968,0.09220217455545474,0.09507837098822298,0.08439863031290704,0.10783006230913308,0.06944499024152903,0.07857340311344935,0.4196653383056642,0.052807030173639774
2969,2969,0.06804512753221052,0.0913270978632047,0.04477724473653712,0.04949334315785341,0.06047120280593551,0.06845227419256933,0.049441722784601065,0.5679919869270884
2970,2970,0.05657533357663243,0.16439283079834913,0.04299490844207582,0.02696451103913248,0.13334926186526933,0.04074387430691594,0.03574504038066593,0.49923423959095903
2971,2971,0.20894960657677952,0.08034757908614604,0.4483560975992092,0.08133259711175346,0.04460149028711436,0.04178274922103071,0.05066591407575484,0.04396396604221172
2972,2972,0.06697537283343472,0.34973741612770143,0.08339296389545893,0.07351456285547256,0.0826433646282981,0.09721563790838934,0.06346022237942679,0.18306045937181814
2973,2973,0.0669755217260985,0.3497315583054413,0.083392690705315,0.07351399396825936,0.08264403929666074,0.09721356477321584,0.06346018112557003,0.18306845009943906
2974,2974,0.06697529104102636,0.3497345386963457,0.08339289050889538,0.07351480722539958,0.08264302555983857,0.09721601285272054,0.0634601697207669,0.183063264395007
2975,2975,0.0669751421239287,0.349736317860255,0.08339350185706804,0.07351408482996893,0.08264428076800856,0.09721818191762752,0.06346017633109692,0.18305831431204628
2976,2976,0.3158174054637851,0.2145208892513779,0.0753336701418603,0.12448784681444591,0.06440612729911407,0.06395547779777229,0.05923946842887467,0.0822391148027697
2977,2977,0.07180761240906283,0.18801815879320843,0.08349925916602746,0.05501768328814083,0.1241468708480516,0.09762349666985295,0.054979598455806446,0.32490732036984954
2978,2978,0.1925405675852961,0.12772675536188702,0.22336208011126935,0.09749888755150281,0.08650295169914807,0.08712459387771247,0.09934032431118162,0.08590383950200252
2979,2979,0.11453205981466955,0.451880701855889,0.11082127484705342,0.06304543796146585,0.06816879776191873,0.06340830757951509,0.0613227972056361,0.06682062297385237
2980,2980,0.21998222229389372,0.1269375447254604,0.07259191659299274,0.15830534830067516,0.09751577437651966,0.10044362586353289,0.06997379855770015,0.15424976928922515
2981,2981,0.04390482074195504,0.36619317045440103,0.04804889563997974,0.049344591840573326,0.11878592249277724,0.22753216520478178,0.05788228277654875,0.08830815084898316
2982,2982,0.04858862294634305,0.04571864886851599,0.0786087910937894,0.0555502316493704,0.051888297455869224,0.06303278704767513,0.5964482064132264,0.060164414525210416
2983,2983,0.04448965420042203,0.034378602940764336,0.06238885225632805,0.08005824359409186,0.05659064289085279,0.04350073071106195,0.6421955508886951,0.03639772251778389
2984,2984,0.5570916854986921,0.09461753935204777,0.04597804208780131,0.08494970101500328,0.04619608061069658,0.05166180268058573,0.04423007295583452,0.0752750757993385
2985,2985,0.5928943377593746,0.09290734777800595,0.03692088262984301,0.07457173185085796,0.04111075932672287,0.049423953137037846,0.03808079307390604,0.07409019444425184
2986,2986,0.0500454880694032,0.07836224345121304,0.06236850997851673,0.06524088695341804,0.5308334362598206,0.10941037272298026,0.05646912377205951,0.04726993879258859
2987,2987,0.08063659672870023,0.0464710042403507,0.05272984844096632,0.051837085236379865,0.054072277016538016,0.04710108952587185,0.5388529359712649,0.128299162839928
2988,2988,0.052538613166743596,0.05828479314916468,0.10317178463954894,0.06322418652278076,0.089390115613923,0.07083565712640781,0.061630941774703456,0.5009239080067279
2989,2989,0.09958186428596738,0.08990319657263464,0.07671569348607578,0.05917093864927446,0.07267430534208824,0.09581192722075275,0.40699322175329017,0.09914885268991651
2990,2990,0.543048375412116,0.08047233606385386,0.060235679944912655,0.07426642969031426,0.0662500377933723,0.06575912891104266,0.05042402457289749,0.059543987611490885
2991,2991,0.41572769536924803,0.10591056395637385,0.10582589473529198,0.06955029623247658,0.06949964984477981,0.034501159260280884,0.04804213010894439,0.15094261049260452
2992,2992,0.05256871403373477,0.08276033647300846,0.04905112758665016,0.07214510259350837,0.11534494100779456,0.1303366154285546,0.05422315021543978,0.4435700126613092
2993,2993,0.44852673252605757,0.0700132519232126,0.07136711322109629,0.09310248527908524,0.0942743315512953,0.0784682823546477,0.08313961950171454,0.06110818364289067
2994,2994,0.3910807513665932,0.08710584494021056,0.07535763241333288,0.08965005178069305,0.11686360264262388,0.0855970170486796,0.06935721889625059,0.0849878809116163
2995,2995,0.09066623251247394,0.04397217221370278,0.09008193971732459,0.04136795245986809,0.040939475874755445,0.0804815543175245,0.5603346818875592,0.05215599101679153
2996,2996,0.0653615464357078,0.36156294714038223,0.06297835103338344,0.09996593196566178,0.07166059481483197,0.18448334180711792,0.06376885857832829,0.09021842822458646
2997,2997,0.03634061068063772,0.03713117611509267,0.1905335428305868,0.038055180960111436,0.052361522795095705,0.055058109644974845,0.5536041117278796,0.03691574524562129
2998,2998,0.5931046553642843,0.05505471921029437,0.06403742649257653,0.06837012417477031,0.058750319976104005,0.04570851192624951,0.04784440711680551,0.06712983573891573
2999,2999,0.1160399106525032,0.39887056908085883,0.06407550364004437,0.15351628851451044,0.05880211665230328,0.07614262315667367,0.07352370472718531,0.05902928357592093
3000,3000,0.09469675797549233,0.2781057870072463,0.07928827580514812,0.14938696450762473,0.08258969051751612,0.14250974122691273,0.07682086687452898,0.0966019160855307
3001,3001,0.15389075093813054,0.05959462376355712,0.10142511757251241,0.47353585407373816,0.06323191922183449,0.05144658794042911,0.05065721884647015,0.046217927643328015
3002,3002,0.055679758461551036,0.4737720646232717,0.05134836766921244,0.046899370835508256,0.04194715039375676,0.24255963237132272,0.049633631829732884,0.03816002381564439
3003,3003,0.031196792281292445,0.04364362659137303,0.0851113067330729,0.038351005090776,0.03520831917748084,0.04594605097669322,0.6736865568368345,0.046856342312477026
3004,3004,0.05723303757682206,0.15938927033199424,0.05146292256035748,0.07708678015046287,0.32335635842642163,0.1782421620960209,0.05144834426155033,0.10178112459637038
3005,3005,0.08365670495804606,0.2895671087382528,0.06484471974030019,0.06863874937843477,0.06911302523851605,0.12159608272802609,0.07117057346994989,0.2314130357484741
3006,3006,0.08432847527819722,0.1388238263187355,0.11229549715697044,0.08597090148067836,0.08497008086364288,0.3115391192427863,0.10301729323519145,0.07905480642379797
3007,3007,0.05215986950342093,0.039051793943012045,0.12565483866078675,0.07410954933624907,0.05955946418060821,0.04692351326937275,0.5586898512525428,0.0438511198540074
3008,3008,0.06716985601264637,0.04683937013351899,0.25720339977307316,0.05906353836177267,0.04901792825482127,0.05110320143020814,0.4086035974454589,0.06099910858850044
3009,3009,0.17980130192576943,0.08948754028633314,0.3287316301600702,0.12717571392645308,0.05249675179548801,0.05322277373572997,0.0869749503335614,0.08210933783659469
3010,3010,0.12203350799203568,0.15654177411563247,0.10871095916431012,0.10534874356818619,0.1995724136082152,0.12135493874690835,0.08726301063538405,0.0991746521693281
3011,3011,0.1631698623533461,0.25970906761953894,0.07928432471860544,0.18238896257668918,0.06467364205880054,0.10959967713899586,0.07264304470721032,0.06853141882681346
3012,3012,0.05845846727142514,0.21669901348875992,0.06257737745684953,0.0876166313142643,0.05918658903085585,0.40436130237663503,0.058106629711343755,0.05299398934986635
3013,3013,0.0729991819953521,0.24750777491711598,0.08776151886492421,0.07558652253306437,0.18739186274021002,0.19695305671975005,0.05975005805653002,0.07205002417305319
3014,3014,0.04302745987351266,0.07133799766581708,0.31853711885386515,0.11226520197177625,0.09315148192792104,0.07916177331886606,0.22345059586127405,0.059068370526967694
3015,3015,0.06483307136484137,0.14675113972482695,0.08433044770216538,0.1315595667840267,0.054015510454173146,0.07641482906509477,0.062109016082031586,0.37998641882284023
3016,3016,0.040249033372317986,0.03658918125039196,0.13315295396420923,0.07182126451784986,0.05552315832497636,0.07382500679113317,0.5345258866037887,0.05431351517533272
3017,3017,0.1365379344657885,0.031141487705812224,0.5134861150386616,0.0578598225392532,0.0655925879062861,0.11066572156518961,0.04068386902253288,0.04403246175647576
3018,3018,0.0827245192150215,0.12194385116576159,0.06996814188641298,0.126758402265858,0.14534423716081374,0.2359910277948766,0.07416543777965864,0.14310438273159698
3019,3019,0.16126125442671252,0.07617729173539982,0.05900360419581135,0.09020881447694362,0.10787974499810905,0.3308925673985032,0.05442146914208611,0.12015525362643442
3020,3020,0.1508293519023093,0.11259599198321828,0.07397958823118848,0.07604932216296302,0.09078029488748168,0.328324862972492,0.055291762239538675,0.11214882562080856
3021,3021,0.1439938370960959,0.09282873760231446,0.062004080868578657,0.06408888331203437,0.10256978338932861,0.3605578106499909,0.04527691455393816,0.12867995252771897
3022,3022,0.14356879088421268,0.11516233836224903,0.08009757650561819,0.06272410898888553,0.08678565253250922,0.3284482589728018,0.060522919178155964,0.12269035457556776
3023,3023,0.08293892916699085,0.07526754544880461,0.12004622555578841,0.17276048222853438,0.1823170257465962,0.16441145040594674,0.06268935236448496,0.1395689890828538
3024,3024,0.07902865355618045,0.4279071288417141,0.05683843281138202,0.0928343961193758,0.06348937296044688,0.09091791998354574,0.07723038618665559,0.11175370954069931
3025,3025,0.051390738819759384,0.06704238944723484,0.05660672604365954,0.055705755983539065,0.16847968804512492,0.07185347812054155,0.06349878762499381,0.46542243591514704
3026,3026,0.2742697602273115,0.10628704495501967,0.11112739746116802,0.08171432471895917,0.15509989365697882,0.09268131210853155,0.0812511121886844,0.09756915468334677
3027,3027,0.07626378414281958,0.20615138747030046,0.0933844289776853,0.12357509770578358,0.10434206081969462,0.19895979791326146,0.11045647129467115,0.08686697167578379
